고위험학교명,고위험_시도교육청,고위험_지역,고위험_학교급,고위험_본교분교,고위험_학생수,고위험_학급수,고위험_위기확률,고위험_위도,고위험_경도,고위험_현재_학급당학생수,고위험_현재_교원1인당,고위험_현재_1인당운영비,후보순위,후보학교명,후보학교급,후보_위도,후보_경도,직선거리_km,도로거리_km,소요시간_분,중심지_현재학교_km,중심지_현재학교_분,중심지_후보학교_km,중심지_후보학교_분,통학거리_변화_km,통학시간_변화_분,폐교시_절감비용,고정비잔존_추정,후보교_추가비용_추정,순절감액_추정,후보_연간운영비,스쿨존_CCTV수,스쿨존_도로폭,버스접근성,버스정류장수,최근접버스_km,후보_현재학생수,후보_학급수,후보_교사수,통폐합후_예상학생수,통폐합후_학급당학생수,통폐합후_교원1인당,수용가능성,통합전_1인당운영비,통합후_1인당운영비,종합점수
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,63,송우초등학교,초등학교,37.8291135,127.1442427,9.577,13.255,17.3,3.416,5.2,12.601,15.0,9.185,9.8,1073263980.0,321979194.0,1073263989.0,-321979203.0,1482334440.0,1,1.0,양호,47,0.057,262,15,19,293,19.5,15.4,보통,5657765.0,8722179.0,0.3695
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,64,의정부용현초등학교,초등학교,37.73895165,127.0872306,8.577,12.747,15.6,3.416,5.2,12.517,14.6,9.101,9.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,1907291980.0,1,0.0,양호,112,0.127,492,24,28,523,21.8,18.7,보통,3876610.0,5698960.0,0.3615
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,65,민락초등학교,초등학교,37.74217783,127.0948302,8.627,12.759,16.0,3.416,5.2,12.53,15.0,9.114,9.8,1073263980.0,321979194.0,1073263989.0,-321979203.0,2275608930.0,1,0.0,양호,89,0.066,673,31,37,704,22.7,19.0,보통,3381291.0,4756922.0,0.3563
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,66,의정부부용초등학교,초등학교,37.73616531,127.0905013,8.989,12.13,17.3,3.416,5.2,13.425,16.4,10.009,11.2,1073263980.0,321979194.0,1073263989.0,-321979203.0,1976669470.0,1,0.0,양호,95,0.098,515,25,29,546,21.8,18.8,보통,3838193.0,5585959.0,0.3496
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,67,의정부송산초등학교,초등학교,37.74655622,127.1008814,8.557,13.278,17.0,3.416,5.2,13.049,16.1,9.633,10.9,1073263980.0,321979194.0,1073263989.0,-321979203.0,3211855650.0,1,0.0,양호,72,0.167,1281,54,64,1312,24.3,20.5,보통,2507303.0,3266097.0,0.3327
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,68,발곡초등학교,초등학교,37.7272431,127.0724604,9.242,11.572,17.3,3.416,5.2,14.594,18.6,11.178,13.4,1073263980.0,321979194.0,1073263989.0,-321979203.0,1584041670.0,1,0.0,양호,30,0.297,488,22,27,519,23.6,19.2,보통,3245987.0,5120049.0,0.3226
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,69,삼현초등학교,초등학교,37.75138311,127.1158063,9.075,15.077,19.1,3.416,5.2,14.848,18.1,11.432,12.9,1073263980.0,321979194.0,1073263989.0,-321979203.0,3032523890.0,1,25.0,양호,62,0.093,1256,53,62,1287,24.3,20.8,보통,2414430.0,3190200.0,0.3059
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,70,송양초등학교,초등학교,37.7531883,127.1121565,8.702,15.286,19.3,3.416,5.2,15.056,18.3,11.64,13.1,1073263980.0,321979194.0,1073263989.0,-321979203.0,706980780.0,1,0.0,양호,64,0.08,85,6,7,116,19.3,16.6,보통,8317421.0,15346938.0,0.3017
산북초등학교,경기도교육청,경기도 양주시,초등학교,본교,31,6,0.66355324,37.80608755,127.0391829,5.2,3.9,34621419.0,71,훈민초등학교,초등학교,37.73885594,127.1146943,9.997,14.515,22.8,3.416,5.2,16.291,22.5,12.875,17.3,1073263980.0,321979194.0,1073263989.0,-321979203.0,2503040260.0,0,0.0,양호,26,0.169,1002,43,51,1033,24.0,20.3,보통,2498044.0,3462056.0,0.2348
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,1,태백초등학교,초등학교,37.10857841,129.005232,2.036,3.212,5.8,3.799,6.1,5.008,7.7,1.209,1.6,2882346150.0,864703845.0,2882346152.0,-864703847.0,676738680.0,1,19.0,양호,21,0.164,23,5,6,30,6.0,5.0,양호,29423421.0,118636161.0,0.8356
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,2,동점초등학교,초등학교,37.10057564,129.0498649,2.354,5.674,9.5,3.799,6.1,1.725,3.0,-2.074,-3.1,2882346150.0,864703845.0,2882346152.0,-864703847.0,506955040.0,1,6.0,양호,10,0.238,10,3,3,17,5.7,5.7,양호,50695504.0,199370658.0,0.815
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,3,철암초등학교,초등학교,37.12174675,129.0429224,3.188,9.449,13.6,3.799,6.1,5.5,7.1,1.701,1.0,2882346150.0,864703845.0,2882346152.0,-864703847.0,630287970.0,1,6.0,양호,20,0.218,26,6,7,33,5.5,4.7,양호,24241845.0,106443458.0,0.7528
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,4,장성초등학교,초등학교,37.10267933,129.0057684,1.679,2.234,4.4,3.799,6.1,4.03,6.4,0.231,0.3,2882346150.0,864703845.0,2882346152.0,-864703847.0,2543471260.0,1,8.0,양호,17,0.2,376,19,24,383,20.2,16.0,보통,6764551.0,14166625.0,0.6546
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,5,석포초등학교,초등학교,37.04634526,129.0639033,6.726,12.236,17.2,3.799,6.1,8.666,11.4,4.867,5.3,2882346150.0,864703845.0,2882346152.0,-864703847.0,1510246400.0,1,6.0,양호,10,0.181,90,7,9,97,13.9,10.8,양호,16780516.0,45284459.0,0.5215
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,6,통리초등학교,초등학교,37.16673527,129.0354652,7.762,14.061,21.9,3.799,6.1,11.895,16.3,8.096,10.2,2882346150.0,864703845.0,2882346152.0,-864703847.0,953200770.0,1,6.0,양호,16,0.123,41,6,7,48,8.0,6.9,양호,23248799.0,79907228.0,0.5185
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,7,상장초등학교,초등학교,37.14934577,128.9935072,6.344,8.953,14.0,3.799,6.1,10.749,16.0,6.95,9.9,2882346150.0,864703845.0,2882346152.0,-864703847.0,1061437840.0,1,19.0,양호,31,0.245,98,8,9,105,13.1,11.7,양호,10830998.0,37559848.0,0.5147
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,8,함태초등학교,초등학교,37.13878758,128.9767068,6.187,10.544,15.4,3.799,6.1,12.34,17.4,8.541,11.3,2882346150.0,864703845.0,2882346152.0,-864703847.0,725642670.0,1,6.0,양호,8,0.171,57,6,7,64,10.7,9.1,양호,12730573.0,56374825.0,0.5004
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,9,태서초등학교,초등학교,37.18003577,128.9824439,9.868,13.401,19.5,3.799,6.1,15.197,21.5,11.398,15.4,2882346150.0,864703845.0,2882346152.0,-864703847.0,695711113.0,1,6.0,양호,21,0.128,35,6,7,42,7.0,6.0,양호,19877460.0,85191840.0,0.4713
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,10,황지초등학교,초등학교,37.16378702,128.9898295,7.947,10.763,16.5,3.799,6.1,12.559,18.5,8.76,12.4,2882346150.0,864703845.0,2882346152.0,-864703847.0,3175047550.0,1,6.0,양호,40,0.134,794,39,46,801,20.5,17.4,보통,3998800.0,7562289.0,0.3707
삼성초등학교,강원특별자치도교육청,강원특별자치도 태백시,초등학교,본교,7,28,0.6474465,37.09757635,129.0235889,0.2,0.2,411763736.0,11,황지중앙초등학교,초등학교,37.1803949,128.9841425,9.85,13.056,18.9,3.799,6.1,14.852,20.9,11.053,14.8,2882346150.0,864703845.0,2882346152.0,-864703847.0,1266218518.0,1,7.0,양호,22,0.198,199,13,16,206,15.8,12.9,양호,6362907.0,20138663.0,0.3389
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,1,교동초등학교,초등학교,35.22140544,128.5625193,1.645,2.375,3.3,0.587,1.0,2.865,3.5,2.278,2.5,732176540.0,219652962.0,732176544.0,-219652966.0,1003397160.0,1,0.0,양호,27,0.097,60,7,8,76,10.9,9.5,양호,16723286.0,22836496.0,0.7141
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,2,합포초등학교,초등학교,35.21233241,128.5841074,0.626,0.726,1.9,0.587,1.0,0.46,1.2,-0.127,0.2,732176540.0,219652962.0,732176544.0,-219652966.0,1993092170.0,1,6.0,양호,52,0.136,379,20,24,395,19.8,16.5,보통,5258818.0,6899414.0,0.6736
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,3,산호초등학교,초등학교,35.21972208,128.5795948,0.801,0.962,1.7,0.587,1.0,1.648,2.3,1.061,1.3,732176540.0,219652962.0,732176544.0,-219652966.0,1639919850.0,1,9.0,양호,55,0.183,235,12,15,251,20.9,16.7,보통,6978382.0,9450583.0,0.6522
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,4,성호초등학교,초등학교,35.2092723,128.5713543,0.661,1.513,3.0,0.587,1.0,1.697,3.0,1.11,2.0,732176540.0,219652962.0,732176544.0,-219652966.0,1631007860.0,1,6.0,양호,75,0.152,265,15,18,281,18.7,15.6,보통,6154747.0,8409909.0,0.6509
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,5,용마초등학교,초등학교,35.21579113,128.5846544,0.753,1.203,1.7,0.587,1.0,1.268,1.6,0.681,0.6,732176540.0,219652962.0,732176544.0,-219652966.0,1533151260.0,1,0.0,양호,49,0.21,272,14,17,288,20.6,16.9,보통,5636586.0,7865722.0,0.6393
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,6,무학초등학교,초등학교,35.20360532,128.5675079,1.35,1.906,2.7,0.587,1.0,2.09,2.7,1.503,1.7,732176540.0,219652962.0,732176544.0,-219652966.0,1710230430.0,1,6.0,양호,84,0.222,283,15,18,299,19.9,16.6,보통,6043217.0,8168585.0,0.6331
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,7,교방초등학교,초등학교,35.21351763,128.5650545,1.11,1.667,2.2,0.587,1.0,1.851,2.2,1.264,1.2,732176540.0,219652962.0,732176544.0,-219652966.0,3169339730.0,1,7.0,양호,46,0.26,788,37,48,804,21.7,16.8,보통,4022005.0,4852632.0,0.6325
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,8,회원초등학교,초등학교,35.21982858,128.5667167,1.236,1.809,3.0,0.587,1.0,2.299,3.1,1.712,2.1,732176540.0,219652962.0,732176544.0,-219652966.0,2380255700.0,1,6.0,양호,37,0.154,476,24,30,492,20.5,16.4,보통,5000537.0,6326082.0,0.6272
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,9,완월초등학교,초등학교,35.20036632,128.5631695,1.881,2.62,3.5,0.587,1.0,2.804,3.5,2.217,2.5,732176540.0,219652962.0,732176544.0,-219652966.0,1749019640.0,1,6.0,양호,69,0.112,245,14,18,261,18.6,14.5,보통,7138856.0,9506499.0,0.6195
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,10,석전초등학교,초등학교,35.23226945,128.5761882,2.169,2.513,3.7,0.587,1.0,3.099,3.8,2.512,2.8,732176540.0,219652962.0,732176544.0,-219652966.0,2715141090.0,1,12.0,양호,52,0.184,496,25,32,512,20.5,16.0,보통,5474075.0,6733042.0,0.6176
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,11,가고파초등학교,초등학교,35.22578392,128.580473,1.476,1.926,2.5,0.587,1.0,2.401,2.7,1.814,1.7,732176540.0,219652962.0,732176544.0,-219652966.0,4145874490.0,1,18.0,양호,60,0.106,1441,60,73,1457,24.3,20.0,보통,2877082.0,3348010.0,0.6162
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,12,봉덕초등학교,초등학교,35.2224257,128.5947895,1.922,2.529,3.4,0.587,1.0,2.483,2.9,1.896,1.9,732176540.0,219652962.0,732176544.0,-219652966.0,1956403160.0,1,3.0,양호,34,0.169,481,25,31,497,19.9,16.0,보통,4067366.0,5409617.0,0.613
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,13,월성초등학교,초등학교,35.19601945,128.5604733,2.407,3.176,4.1,0.587,1.0,3.361,4.1,2.774,3.1,732176540.0,219652962.0,732176544.0,-219652966.0,1994700860.0,1,20.0,양호,63,0.134,298,16,20,314,19.6,15.7,보통,6693627.0,8684323.0,0.6105
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,14,팔룡초등학교,초등학교,35.24223175,128.5939532,3.61,4.184,5.8,0.587,1.0,4.488,5.8,3.901,4.8,732176540.0,219652962.0,732176544.0,-219652966.0,1340750980.0,1,0.0,양호,61,0.196,158,10,14,174,17.4,12.4,양호,8485766.0,11913377.0,0.5889
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,15,양덕초등학교,초등학교,35.23385991,128.5885008,2.558,2.713,3.5,0.587,1.0,3.016,3.6,2.429,2.6,732176540.0,219652962.0,732176544.0,-219652966.0,2395807570.0,1,0.0,양호,59,0.109,528,25,32,544,21.8,17.0,보통,4537514.0,5749971.0,0.585
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,16,북성초등학교,초등학교,35.23179348,128.5700226,2.214,2.797,3.6,0.587,1.0,3.384,3.7,2.797,2.7,732176540.0,219652962.0,732176544.0,-219652966.0,2221665420.0,1,0.0,양호,29,0.18,357,18,21,373,20.7,17.8,보통,6223152.0,7919147.0,0.5833
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,17,월포초등학교,초등학교,35.18301572,128.5574966,3.764,4.252,5.0,0.587,1.0,4.436,5.0,3.849,4.0,732176540.0,219652962.0,732176544.0,-219652966.0,2127366150.0,1,12.0,양호,68,0.145,317,17,20,333,19.6,16.6,보통,6710934.0,8587215.0,0.5795
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,18,월영초등학교,초등학교,35.19167165,128.5628724,2.685,3.295,4.0,0.587,1.0,3.479,4.0,2.892,3.0,732176540.0,219652962.0,732176544.0,-219652966.0,2416270220.0,1,5.0,양호,57,0.136,428,20,25,444,22.2,17.8,보통,5645491.0,7091096.0,0.5786
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,19,합성초등학교,초등학교,35.24278276,128.5819015,3.363,4.199,5.5,0.587,1.0,4.786,5.7,4.199,4.7,732176540.0,219652962.0,732176544.0,-219652966.0,1834881860.0,1,11.0,양호,60,0.065,335,18,22,351,19.5,16.0,보통,5477259.0,7313557.0,0.5722
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,20,예곡초등학교,초등학교,35.27671735,128.5329094,8.17,9.699,11.6,0.587,1.0,10.286,11.8,9.699,10.8,732176540.0,219652962.0,732176544.0,-219652966.0,1163686280.0,1,3.0,양호,26,0.24,46,7,8,62,8.9,7.8,양호,25297528.0,30578433.0,0.5421
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,21,마산중앙초등학교,초등학교,35.24832356,128.6025946,4.575,5.648,6.1,0.587,1.0,6.234,6.3,5.647,5.3,732176540.0,219652962.0,732176544.0,-219652966.0,1393436840.0,1,7.0,양호,56,0.111,195,12,15,211,17.6,14.1,보통,7145830.0,10073997.0,0.5322
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,22,마산고운초등학교,초등학교,35.17272252,128.5613815,4.681,5.364,6.1,0.587,1.0,5.548,6.1,4.961,5.1,732176540.0,219652962.0,732176544.0,-219652966.0,4338939210.0,1,12.0,양호,51,0.117,1467,62,74,1483,23.9,20.0,보통,2957695.0,3419498.0,0.5244
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,23,마산신월초등학교,초등학교,35.17099201,128.5565457,5.012,5.596,7.1,0.587,1.0,5.781,7.1,5.194,6.1,732176540.0,219652962.0,732176544.0,-219652966.0,2567887720.0,1,35.0,양호,41,0.287,496,22,26,512,23.3,19.7,보통,5177193.0,6445438.0,0.5209
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,24,가포초등학교,초등학교,35.15921481,128.5752292,5.959,7.482,8.7,0.587,1.0,7.666,8.7,7.079,7.7,732176540.0,219652962.0,732176544.0,-219652966.0,1312930690.0,1,7.0,양호,11,0.156,153,11,13,169,15.4,13.0,양호,8581246.0,12101226.0,0.5126
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,25,양곡초등학교,초등학교,35.20225826,128.6268883,4.66,6.343,7.5,0.587,1.0,6.297,7.0,5.71,6.0,732176540.0,219652962.0,732176544.0,-219652966.0,1772667740.0,1,0.0,양호,16,0.153,225,14,16,241,17.2,15.1,보통,7878523.0,10393545.0,0.5111
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,26,내서초등학교,초등학교,35.23819306,128.5454459,4.04,12.549,12.5,0.587,1.0,13.135,12.7,12.548,11.7,732176540.0,219652962.0,732176544.0,-219652966.0,741707680.0,1,9.0,양호,14,0.152,30,7,7,46,6.6,6.6,양호,24723589.0,32040961.0,0.5018
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,27,사화초등학교,초등학교,35.25227232,128.6172751,5.702,6.131,7.3,0.587,1.0,6.435,7.4,5.848,6.4,732176540.0,219652962.0,732176544.0,-219652966.0,2622095540.0,1,0.0,양호,54,0.045,531,27,34,547,20.3,16.1,보통,4938033.0,6132124.0,0.4943
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,28,해운초등학교,초등학교,35.17620554,128.5578346,4.432,4.963,5.8,0.587,1.0,5.147,5.8,4.56,4.8,732176540.0,219652962.0,732176544.0,-219652966.0,2791534540.0,0,0.0,양호,61,0.076,671,30,37,687,22.9,18.6,보통,4160260.0,5129128.0,0.4913
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,29,중동초등학교,초등학교,35.25948046,128.6234138,6.675,7.074,8.5,0.587,1.0,7.377,8.5,6.79,7.5,732176540.0,219652962.0,732176544.0,-219652966.0,1719194240.0,1,13.0,양호,70,0.19,250,13,15,266,20.5,17.7,보통,6876777.0,9215680.0,0.491
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,30,평산초등학교,초등학교,35.25083296,128.61671,5.546,6.292,7.7,0.587,1.0,6.595,7.7,6.008,6.7,732176540.0,219652962.0,732176544.0,-219652966.0,2135171270.0,1,0.0,양호,56,0.109,361,18,22,377,20.9,17.1,보통,5914602.0,7605697.0,0.4865
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,31,도천초등학교,초등학교,35.15274364,128.653898,9.649,13.573,14.9,0.587,1.0,13.528,14.4,12.941,13.4,732176540.0,219652962.0,732176544.0,-219652966.0,712362080.0,1,0.0,양호,39,0.21,28,6,9,44,7.3,4.9,양호,25441503.0,32830423.0,0.4854
상남초등학교,경상남도교육청,경상남도 밀양시,초등학교,본교,16,4,0.7249464,35.21277759,128.5772354,4.0,3.2,45761034.0,32,구암초등학교,초등학교,35.25826967,128.5943421,5.292,6.333,8.3,0.587,1.0,6.92,8.5,6.333,7.5,732176540.0,219652962.0,732176544.0,-219652966.0,2161326160.0,1,0.0,양호,47,0.159,334,17,21,350,20.6,16.7,보통,6471036.0,8267151.0,0.4818
